,titulo,tipo_inmueble,precio,latitud,longitud,tamaño_m2,habitaciones,banios,direccion,descripcion,caracteristicas,url,precio_x_m2,distrito
314,"Departamento en venta Cerro Colorado, Arequipa",departamento,115000.0,-16.3767686,-71.5603595,111.85,3.0,2.0,"Cerro Colorado, Arequipa","Departamentos de estreno a tres cuadras de la plaza las américas 2 cuadras de la avenida aviación cerca a principales centros comerciales de la zona (mall Arequipa center), gimnasios, restaurantes, mercado de cerro colorado, colegios, transporte publico a una cuadra.      Edificio moderno, antisismico, cuenta con ascensor para 8 personas, los estacionamientos son amplios e independientes muy buena iluminación, acabados de muy alta calidad, cuenta con ...  porton automatico con motor electrico.      DISTRIBUCIÓN       Sala y comedor    Amplia cocina americana   1 Habitación principal (Walk-in Closet)   2 Habitaciones con Secundarias   2 Baños completos   1 Baño social   1 Lavanderia     (COCHERA OPCIONAL)         DPTOS DISPONIBLES Y PRECIOS      1ER PISO $115,000   5TO PISO $122,000   6TO PISO $122,000      COCHERAS INDEPENDIENTES DESDE $10,000 Mostrar","Amoblado: Semi-amoblado Armario empotrado Línea Blanca Año de construcción: 2,023 Estacionamientos Cisterna Caseta de vigilancia Acceso a discapacitados Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial",https://www.laencontre.com.pe/inmueble/4025-a652-c7315d44-fafec57c70c-46d5,1028.1627179257935,cerro colorado
315,"Departamento en venta Mz D, Cayma, Arequipa, Per",departamento,112000.0,-16.37251004,-71.54694836,90.0,3.0,2.0,"Mz d, cayma, arequipa, per","Vendo moderno departamento con ascensor y puertas automáticas en cocheras,  zona exclusiva de Cayma, a espaldas del hospital de policías, Urb. Bello Amanecer, con vigilancia 24 horas y cámaras de seguridad, con parques internos y vecindario muy  apacible, a solo 5 minutos de la avenida Ejercito , Real Plaza, Mall Plaza, Telefónica, principales bancos, etc,       Departamentos en 4to y 5to piso disponibles.   Distribución:   90 mt2 de área      - 3 dormitorios amplios con closets   - 2 baños completos con agua caliente terma    - Sala comedor con luz natural   - Cocina con amplia zona de trabajo en granito   - Lavandería amplia independiente   - Ascensor   Se coloca el piso al gusto del cliente.   El garaje o cochera se vende independientemente      Cochera techada ($25,000 dolares) 24m2   Cochera abierta ($ 15,000 dolares) 15m2      Precio: $ 112 000. (Precio en dolares)   Contacto:  Ver teléfono ... . Mostrar","Amoblado: Semi-amoblado Armario empotrado Año de construcción: 2,022 Cisterna Caseta de vigilancia Caseta de vigilancia Ascensor Seguridad privada Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial Vista panorámica",https://www.laencontre.com.pe/inmueble/eb2c-b2bb-664b3af4-87db5ab7de2a-4ac5,1244.4444444444443,cayma
316,"Departamento en venta Avenida Cayma 100, Cuadra 1, El Retiro, Cayma, Arequipa, 04017, Per",departamento,130000.0,-16.38188445062976,-71.54549572616816,126.0,4.0,3.0,"Avenida cayma 100, cuadra 1, el retiro, cayma, arequipa, 04017, per",VENDO BONITO DEPARTAMENTO EN 2do PISO  CONDOMINIO RESIDENCIAL PRIVADO EN CAYMA MUT CERCA A LA PLAZA DE CAYMA    Cuents con un área techada de 118 m2   área de cochera techada de 13 m2   Área adicional en los aires de 8 m2 .   Distribucion:   3 dormítorios con clóset empotrados   Sala comedor bastante amplia    Cocina Cerrada con reposteros altos y bajos y mueble desayunador   Habitación de servicio con estantería    Lavandería    Hall   3 baños completos   Pisos laminad ... os    clóset de melamina    reposteros de melamina    Baño en el dormitorio principal   Terma solar y electrica    doble tendal   Cisterna y tanque elevado de más de 10000 lts   Cochera Techada    Portón automático    Para informes y vistas comunicarse al teléfono de la publicación Mostrar,"Amoblado: Semi-amoblado Niños permitidos Armario empotrado Internet Aire Acondicionado Línea Blanca Cuarto de Servicio Año de construcción: 2,014 Caseta de vigilancia Seguridad privada Terraza Bodega Ascensor Cisterna BBQ Estacionamientos Caseta de vigilancia Cerca a Centro Comercial Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Vista panorámica",https://www.laencontre.com.pe/inmueble/349763,1031.7460317460318,cayma
317,"Departamento en venta Cayma, Arequipa, Per",departamento,1200000.0,-16.37651427,-71.55160468,746.0,4.0,6.0,"Cayma, arequipa, per","Pent-house en venta en 3er piso de 3 niveles en quinta PRIVADA de CAYMA, con excelente clima, muy buena ubicación y linda vista.    Cuenta con acceso a centros financieros, comerciales, avenidas principales (Av. Ejército, Av. Cayma), iglesias (iglesia de Cayma), centros de abastos, etc.    Cuenta con acabados de LUJO!! aprovecha y vive en el pent-house de tus sueños    Descripción: NOTA: el ingreso se encuentra en el tercer nivel Segundo piso: Área techada de 155.76 m2 Área ocupada de 138.00 m2   - Habitación principal con baño incorporado, walk in closet, jacuzzi y terraza    - Gimnasio    - Sauna    - Habitación secundaria amplia con baño incorporado    - Habitación adicional Tercer piso: Área techada y ocupada de 293.17 m2    - Hall    - Baño social    - Bar    - Sala    - Chimenea    - Terraza    - Comedor    - Cocina con comedor de diario    - Pasadizo Azotea: Área techada de 95.40 m2 Área libre de 220.20 m2 Área ocupada de : 315.60 m2    - Barra de parrillas    - Jardinera    - Piscina con paneles solares y tanques elevados    - Cuarto de bombas de piscina    - Terraza    - Barbacoa    - 2 baños completos    - Cuarto y baño de servicio con baño privado    - Lavandería    - Vista a los volcanes y muy iluminado Sótano: Área total: 195.00 m2    - 6 estacionamientos    - 2 depósitos    - 1 baño Áreas comunes    - Espacio recreativo Acabados:    - Piso de Balterio    - Mármol carrara Adicionales:    - Vigilancia las 24 hs    - Parque dentro de la quinta    - Ascensor      GILDA VALVERDE -  Ver teléfono ... Mostrar","Amoblado: Sin amoblar Balcón Piscina Año de construcción: 2,015 Estacionamientos Cerca a avenidas principales",https://www.laencontre.com.pe/inmueble/2ce2-898c-32e2ee61-273af0243ac-441f,1608.57908847185,cayma
318,"Departamento en venta Urb. Las Orquídeas, Arequipa, Perú",departamento,133000.0,-16.4100034,-71.5263235,100.69,3.0,3.0,"Urb. las orquídeas, arequipa, perú","Departamento cálido e iluminado en 3er piso con puerta de ingreso en cedro puerta de servicio en cedro con un deposito al   costado de la puerta de ingreso con área de 100.69 m2 en muy buen estado .Ubicado a unas cuadras de la Av. Víctor Andrés   Belaunde ,cerca a Bancos . e instituciones cerca a la universidad Católica Santa Maria ,cerca a la Poltran Dirtepol. 3   dormitorios con roperos empotrados en cedro con pisos cerámicos El dormitorio principal con baño completo, los otro 2   dormitorios comparten un baño completo ,se cuenta con un cuarto de servicio con su baño completo ,un baño de servicio .   Cocina de concepto cerrado con mueblería alta y baja en cedro mesada de porcelanato ,piso cerámico. ambiente para   lavandería al costado de la cocina hay conexiones para lavadora. También en la azotea hay un cordel para ropa grande . En la   azotea hay un espacio determinado para colocar tanque de agua y terma solar. no tiene ascensor . Se paga un manteamiento   por la limpieza de las reas comunes.      ANA MARIA GUTIERREZ -  Ver teléfono ... Mostrar","Amoblado: Semi-amoblado Año de construcción: 2,011",https://www.laencontre.com.pe/inmueble/3b6e-a031-6af61809-1597b41587d0-4759,1320.885887377098,desconocido
319,"Departamento en venta Yanahuara, Arequipa",departamento,349000.0,-16.3977391,-71.5575586,355.0,4.0,4.0,"Yanahuara, Arequipa","Venta dúplex super iluminado 🌞☀con amplios ambientes, ubicado en el 5to y 6to piso con ascensor.   Área 355 m2   Seguridad las 24 horas👮🏼‍♀muy bien ubicado en calle principal del distrito, cerca al Club Internacional, con fácil acceso a transporte público. 🚇   1ER PISO    - Iluminados ambientes de sala y comedor con amplios ventanales ☀🔅   - Cocina cerrada , espaciosa e iluminada, con reposteros altos y bajos, mesada de granito. Se tiene acceso desde la cocina hacia la lavandería y a un cuarto y baño de servicio.    - 3 habitaciones. El dormitorio principal amplio entra cama king 🛏 con baño privado y walk in closet incluido 🛁   - Las 2 habitaciones secundarias amplias, todas gozan de luz natural con closet empotrado, comparten baño completo.    - Baño de visitas    - Amplio hall que separa las habitaciones. Acceso al segundo piso por escalera con peldaños de madera bien conservados.    2DO PISO    - Amplia sala de estar o de juegos, por el tipo de techo y ventanales entra luz natural todo el día, los ambientes son cálidos e iluminados ☀🌞   - Una habitación con acceso directo a la terraza que puede ser dormitorio o estudio.    - Baño completo 🛀   - Amplia azotea de 100 m2 que son parte del dúplex, espacio que puede diseñar a su gusto 🪴🪴🌱🌷   - Incluye 2 cocheras 🚘🚘 y 2 depósitos   Precio US 355,000 dólares   Contáctame para una visita  Ver teléfono ... Mostrar","Amoblado: Sin amoblar Armario empotrado Cuarto de Servicio Año de construcción: 2,013 Estacionamientos Terraza Cisterna Caseta de vigilancia Jardín Caseta de vigilancia Ascensor Seguridad privada Cerca a avenidas principales Cerca de parques",https://www.laencontre.com.pe/inmueble/558e-87e8-f58cce5a-4060d509f59-4769,983.0985915492957,yanahuara
320,"Departamento en venta Cayma, Arequipa, Perú",departamento,210000.0,-16.3857806,-71.5493522,123.0,2.0,2.0,"Cayma, arequipa, perú","VENDO ACOGEDOR DEPARTAMENTO UBICADO EN 6T0 PISO DE ZONA RESIDENCIAL EN CAYMA CERCA A ZONA COMERCIAL Y FINANCIERA DE AV, EJÉRCITO   CUENTA CON    👉ÁREA TOTAL:123 M2   📌2 AMPLIAS HABITACIONES   📌2 BAÑOS   📌SALA COMEDOR   📌COCINA CON REPOSTEROS   📌LAVANDERÍA   📌CUARTO Y BAÑO DE SERVICIO   📌COCHERA   📌DEPÓSITO   👉VENTA: $210,000 NEGOCIABLE!   SI NO HAY  CORAZÓN, NO HAY TRATO 🏘️   𝙄𝙉𝙁𝙊𝙍𝙈𝙀𝙎: 👇   📱 9️⃣9️⃣8️⃣8️⃣8️⃣2️⃣3️⃣4️⃣0️⃣   📱 9️⃣7️⃣0️⃣7️⃣4️⃣6️⃣3️⃣1️⃣3️⃣   📱 9️⃣9️⃣1️⃣7️⃣6️⃣0️⃣5️⃣9️⃣1️⃣   📨 Puedes escribirnos también para mayor información:    Contactar ...    ✅Encuéntranos en    https://www.facebook.com/Vivenda-Inmobiliaria-166953137563---- Mostrar",Amoblado: Sin amoblar Armario empotrado Línea Blanca Internet Cuarto de Servicio Estacionamientos Ascensor Seguridad privada Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques,https://www.laencontre.com.pe/inmueble/9380-9f34-8e82e4ab-ea55b9fd026-44eb,1707.3170731707316,cayma
321,"Departamento en venta Calle Zela 220, Yanahuara, Perú",departamento,140900.0,-16.3880355,-71.5440966,145.0,4.0,3.0,"Calle zela 220, yanahuara, perú","Vendo amplios departamentos en estreno en  Yanahuara monumental, cerca al club internacional, mall plaza, metro.   Cuentan con un áreas desde 145 m2, ubicados en un tercer piso   distribuidos en    Sala comedor grande con balcon, piso de porcelanato    El 4to piso tiene terraza privada   3 dormitorios con closet empotrados   Habitación de servicio casi como un cuarto dormitorio   Dormitorio principal con baño,    Cocina con mesada de granito , reposteros altos y ...  bajos   Lavandería   Cochera, posibilidad de adquirir 1 cochera adicional   Son tres baños y los baños cuentan con ovalines con mezcladora mono-comando   Los dormitorios , tiene piso laminado de 8 mm y closet en  melamina de 18 mm.   Todos los espacios pueden acomodar camas king size   Tenemos DISPONIBLES el 3er y 4to piso.   Acceso a los aires , terma solar, tanque de reserva de agua    No ascensor    Para informes y RESERVAR visitas comunicarse al teléfono de la publicación Mostrar","Amoblado: Sin amoblar Balcón Armario empotrado Línea Blanca Internet Cuarto de Servicio Año de construcción: 2,018 Estacionamientos Terraza Cisterna BBQ Bodega Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial Vista panorámica",https://www.laencontre.com.pe/inmueble/435617,971.7241379310345,yanahuara
322,"Departamento en venta Yanahuara, Arequipa",departamento,195000.0,-16.39191917,-71.5413259,167.0,4.0,4.0,"Yanahuara, Arequipa","Vendo amplio y hermoso departamento, ubicado  en Yanahuara, en un tercer piso frente a parque y club iInternacional. con ambientes iluminados y soleados, con vista agradable hacia los volcanes.   Cuenta con un área de 167 m2 distribuidos de la siguiente manera:    3 dormitorios con closets empotrados  en melamina y piso laminado   El dormitorio principal cuenta con  walk in closet y baño privado con puerta de ducha de vidrio templado.   Sala comedor con  ... vista directa al parque,  y acceso al  balcón atravez  de una mampara de vidrio templado ,que permite la vista  del paisaje que brinda la zona  .   Cocina con mesada  de granito,  reposteros altos y bajos en melamina., lavaplatos de inox con grifería con agua fría y caliente.   Hall : estar familiar acogedor con ventanales de piso a techo.    Lavandería bajo techo con ventilación y  conexión para agua y desague.   3 Baños adicionales uno compartido completo otro medio baño de visitas    y baño de servicio.   Cuarto de servicio,   Deposito en el semi sótano    Dos estacionamientos techados  para dos vehículos  en el semi sótano   Terma dual solar y eléctrica.   Cisterna para abastecimiento de agua   Para brindar las bondades y reservar visitas comunicarse al teléfono de la publicación Mostrar","Amoblado: Sin amoblar Balcón Armario empotrado Línea Blanca Cuarto de Servicio Año de construcción: 2,013 Seguridad privada Estacionamientos Bodega Cisterna Jardín Caseta de vigilancia Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial Vista panorámica",https://www.laencontre.com.pe/inmueble/350181,1167.6646706586826,yanahuara
323,"Departamento en venta Cayma, Arequipa",departamento,225000.0,-16.3715966,-71.5440195,185.0,3.0,2.0,"Cayma, Arequipa","EN VENTA DEPARTAMENTO · EN CAYMA · CON VISTA HACIA CAMPIÑA AREQUIPEÑA         ••••••••••••••••••••••••••••••••••••••••••••••••••   • Ubicado con espectacular vista hacia Valle Escondido, los volcanes y la campiña arequipeña.   ••••••••••••••••••••••••••••••••••••••••••••••••••   • Área: 185 m²   ••••••••••••••••••••••••••••••••••••••••••••••••••   • Precio: $ 225,000 dólares   ••••••••••••••••••••••••••••••••••••••••••••••••••         Detalles:      • Sala/comedor con vista ...  a la campiña.      • Cocina con isla (con mesada de granito y cuenta con cava de vino).      • Baño de visitas.      • Dormitorio principal con baño y walk in closet, con balcón hacia la campiña con vista a la andenería.      • Dos dormitorios secundarios.      • Baño compartido.      • Sala de estar.      • Cuarto y baño de servicio.      • Lavandería.      • Cuenta con terma a gas.      • Cochera amplia.      • Deposito.      • Ascensor directo al departamento con clave de seguridad.      •••••••••••••••••••••••••••••••••••••••••••••••••• Mostrar",Balcón Estacionamientos Cerca de parques Vista panorámica,https://www.laencontre.com.pe/inmueble/ca92-9e89-10d3c083-33e7a74da670-4dfa,1216.2162162162163,cayma
324,"Departamento en venta Yanahuara, Arequipa, Perú",departamento,350000.0,-16.3977391,-71.5575586,176.0,4.0,4.0,"Yanahuara, arequipa, perú","HERMOSO PENTHOUSE TIPO DUPLEX EN CONDOMINIO PRIVADO DE YANAHUARA UBICADO EN 5TO Y 6TO PISO, EXCELENTE ILUMINACIÓN NATURAL.    CUENTA CON   👉AREA TOTAL: 176 M2   👉2 COCHERAS   1ER NIVEL   🔸SALA COMEDOR   🔸HALL   🔸COCINA CON COMEDOR DE DIARIO   🔸BAÑO DE VISITA   🔸LAVANDERÍA   🔸CUARTO Y BAÑO DE SERVICIO   🔸3 HABITACIONES PRINCIPAL CON WALKING CLOSET Y BAÑO PRIVADO   🔸BAÑO COMPARTIDO   2DO NIVEL   🔸AMPLIA SALA    🔸1 DORMITORIO CON BAÑO   🔸AMPLIA TERRAZA   🔸BALCÓN   👉ALQUILER: $1,500   👉VENTA: $350,000   S 🏘️   📍Recuerda que puedes contactarnos al:   📱  Ver teléfono ...    📱 9️⃣7️⃣0️⃣7️⃣4️⃣6️⃣3️⃣1️⃣3️⃣   📨 Puedes escribirnos también para mayor información:    Contactar Mostrar",Amoblado: Sin amoblar Armario empotrado Línea Blanca Cuarto de Servicio Estacionamientos Terraza Caseta de vigilancia Ascensor Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial Vista panorámica,https://www.laencontre.com.pe/inmueble/b89a-a139-d77abd2b-3f1b9a59cd6d-4fa8,1988.6363636363637,yanahuara
